Plant,ABC,Material,SLOC,Bin,QTY,Last Count,Cost,Description
US53,C,337100-0500,1000,,0,,349.9,"CABLE ASSY,LM1 ACTUATOR,5m"
US53,C,337101-0010,1000,D3-C,0,9/26/2019,255,"HARNESS,LM1"
US53,A,337102-0010,1000,J2-C,2,8/15/2024,"3,587.76","AMP ASSY,LM1,2-AXIS"
US53,C,337103-0010,1000,E1-B,0,,"1,121.50","CONTROL ASSY,PNEUMATIC PRELOAD,3300"
US53,C,337104-0010,1000,SO1-E,6,4/26/2023,91,"HARNESS,MOTOR,ELF 3300"
US53,C,337106-0100,1000,A1-C,0,,137,"CABLE ASSY,SIGNAL,TORSION,PIGTAIL,1m"
US53,C,337107-0300,1000,SO2-A,2,4/26/2023,260,"CABLE ASSY,POWER,TORSION,EXT,3m"
US53,C,337108-0010,1000,,0,,688,"CONTROL ASSY,3100"
US53,C,337109-0090,1000,SO1-B,3,11/8/2016,79,"CABLE ASSY,COMMAND,3100,0.9m"
US53,C,337109-0300,1000,,0,,79.85,"CABLE ASSY,COMMAND,3100,3m"
US53,C,337110-0180,1000,A1-A,0,,0.01,"CABLE ASSY,Y-ADAPTER,E-STOP,1.8m"
US53,C,337111-0300,1000,D5-F,16,5/25/2023,31.83,"CABLE ASSY,ANALOG IN,PCI,FREE ENDS,3.0m"
US53,C,337112-0010,1000,B3-B,0,,250.98,"OBSOLETE-HEATER ASSY,230VAC,6 IN HTRS"
US53,C,337113-2050,1000,A1-B,0,,294.35,"SENSOR ASSY,LVDT,LM0 POWERHEAD"
US53,C,337114-0370,1000,A4-I,0,,117.5,"CABLE ASSY,LVDT,M12,6-WIRE,3.7m"
US53,C,337115-0370,1000,A1-G,0,,98,"CABLE ASSY,PUMP,15-POS D-SUB PLUG,3.7m"
US53,C,337116-0370,1000,A4-I,0,,95,"CABLE ASSY,ACTUATOR,BD,3.7m"
US53,C,337117-0300,1000,A1-D,0,,94,"CABLE ASSY,COMMAND,3420,3m"
US53,C,337119-0010,1000,,0,,372.2,"SENSOR ASSY,LVDT,+/-2 INCH,M12"
US53,C,337119-0020,1000,,0,,401.2,"SENSOR ASSY,LVDT,+/-3 INCH,M12"
US53,C,337120-0180,1000,J3-C,0,,112,"CABLE ASSY,LVDT,M12,4-WIRE,1.8m"
US53,C,337120-0230,1000,J3-C,0,,116,"CABLE ASSY,LVDT,M12,4-WIRE,2.3m"
US53,A,337121-0010,1000,F1-TOP,10,1/12/2021,"2,012.55","CONTROL ASSY,PCI,68-POS I/O,8x0"
US53,C,337122-0010,1000,,0,,824.35,"SENSOR ASSY,TORQUE,20N-m,8-POS PNL MT"
US53,C,337123-0010,1000,,0,,17.7,"HARNESS,POWER,LM0 POWER HEAD"
US53,A,337124-0010,1000,R2-B,0,,"4,127.00","AMP ASSY,BRUSHLESS MOTOR,15A OUTPUT"
US53,C,337125-0010,1000,E3-D,0,,0.01,"AMP ASSY,TORSION,30A OUTPUT"
US53,C,337126-0300,1000,A3-E,0,,11.11,"CABLE ASSY,SIGNAL,#4 SPD,PCI,3m"
US53,C,337127-0010,1000,F2-B,0,,"2,542.00","AMP ASSY,LM0,1-AMP"
US53,C,337128-0010,1000,F2-B,0,,"3,458.38","AMP ASSY,LM2,2250N"
US53,C,337129-1020,1000,,0,,0.03,"HARNESS,INLINE LVDT CONDITIONER,INTERNAL"
US53,C,337130-0010,1000,,0,,750,"SENSOR ASSY,LOAD,5LB,8-POS CPC PLUG"
US53,C,337132-0010,1000,E3-E,0,,776,"OBSOLETE-AMP ASSY,JACKSCREW,3510"
US53,C,337133-0010,1000,,0,,120.58,"RELIEF ASSY,INCUB CABLE,1"
US53,C,337134-0010,1000,,0,,121.78,"RELIEF ASSY,INCUB CABLE,2"
US53,C,337135-0010,1000,,0,,122.11,"RELIEF ASSY,INCUB CABLE,3"
US53,C,337136-0010,1000,E2-C,0,,"1,598.00","CONTROL ASSY,PUMP AND RESTRICTOR VALVE"
US53,C,337137-0010,1000,A3-C,0,,133.94,"HARNESS,LM1 TRIAX BD"
US53,C,337138-0010,1000,A1-B,0,,51.8,"HARNESS,LM1 TRIAX BD,BULKHEAD"
US53,C,337139-0270,1000,A4-F,0,,163,"CABLE ASSY,SERIES DUAL LM1 ACTUATOR,2.7m"
US53,C,337140-0270,1000,,0,,137,"CABLE ASSY,CONTROL,5-RESTRCTR VALVE,2.7m"
US53,C,337141-0270,1000,,0,,0.01,"CABLE ASSY,CONTROL,5-PUMP,2.7m"
US53,C,337142-0300,1000,,0,,0.01,"CABLE ASSY,EXT,PRESS SENSOR,SCC,3m"
US53,C,337143-0090,1000,,0,,0.01,"CABLE ASSY,PH,O2 XMITTER,SCC,0.9M"
US53,C,337146-0010,1000,,0,,0.01,"CONTROL ASSY,9-STRAIN,SCC"
US53,C,337147-0010,1000,,0,,"3,616.26","CONTROL ASSY,XMITTER,PH-O2"
US53,C,337148-0010,1000,,0,,"3,727.25","CONTROL ASSY,XMITTER,CO2"
US53,C,337149-0090,1000,,0,,0.01,"CABLE ASSY,CO2 XMITTER,SCC,0.9m"
US53,C,337150-0010,1000,,0,,516,"CONTROL ASSY,2 CI-20,1 RTD,SCC"
US53,C,337151-0010,1000,,0,,667.5,"SENSOR ASSY,LOAD,100LB,8-POS CPC PLUG"
US53,C,337153-0300,1000,E5-G,0,,186.6,"CABLE ASSY,POWER,309,400V,16A,5-POS,3m"
US53,C,337154-0300,1000,A2-A,0,,575,"CABLE ASSY,POWER,TORSION,EXT,3m"
US53,C,337155-0030,1000,O1,0,8/12/2016,60.1,"CABLE ASSY,ADAPTER,HEATER,120V,0.3m"
US53,C,337156-0030,1000,O1,0,5/2/2016,54,"CABLE ASSY,ADAPTER,HEATER,230V,0.3m"
US53,C,337157-0100,1000,A1-C,0,,182,"CABLE ASSY,POWER,TORSION,PIGTAIL,1m"
US53,C,337158-0010,1000,O5,0,9/12/2016,"6,030.00","OBSOLETE-AMP ASSY,3510,2-AMP"
US53,A,337160-0010,1000,D3-D,34,11/25/2024,350.41,"HARNESS,LM1R2,TC,NEG LVDT POL,BULKHEAD"
US53,C,337161-0010,1000,NEW,0,,350.41,"HARNESS,LM1R2,TC,NEG LVDT POL"
US53,C,337162-0250,1000,O2,0,5/10/2016,258,"CABLE ASSY,POWER,TORSION,MS,2.5m"
US53,C,337164-0010,1000,E4-A,0,,"3,500.00","CONTROL ASSY,PUMP AND 5-RESTRICTOR VALVE"
US53,A,337165-0010,1000,D3-C,1,12/13/2024,742.12,"HARNESS,DUAL LM1R2,POS LVDT POL,BULKHEAD"
US53,C,337166-0010,1000,,0,,742.12,"HARNESS,DUAL LM1R2,POS LVDT POL"
US53,C,337167-0010,1000,F1-B,0,,"1,946.00","AMP ASSY,SERIES DUAL LM1"
US53,C,337168-0010,1000,,0,,0.21,"SENSOR ASSY,LVDT,3100"
US53,C,337169-0304,1000,A3-D,0,,226,"CABLE ASSY,I-DRIVE DIST PUMP,4-CH,3m"
US53,C,337170-0010,1000,K28-H,5,5/11/2016,81,"POWER SUPPLY ASSY,24V,2.1A,MICRO-CON-X"
US53,C,337172-0010,1000,,0,,0.01,"HEATER ASSY,120V,75W,3.75IN HTRS,1-TC"
US53,C,337172-0020,1000,,0,,425.01,"HEATER ASSY,230V,75W,3.75IN HTRS,1-TC"
US53,C,337173-0010,1000,,0,,441.85,"HEATER ASSY,120V,250W,6.25IN HTRS,1-TC"
US53,C,337174-0010,1000,,0,,426.98,"HEATER ASSY,120V,300W,10IN HTRS,1-TC"
US53,C,337176-0010,1000,,0,,200,"CONTROL ASSY,E-STOP,INTERNAL,9500"
US53,A,337177-0010,1000,D3-C,12,9/23/2024,569.19,"HARNESS,LM1R2,TC,POS LVDT POL,BULKHEAD"
US53,C,337178-0010,1000,NEW,0,,569.19,"HARNESS,LM1R2,TC,POS LVDT POL"
US53,C,337179-0010,1000,,0,,528,"CONTROL ASSY,E-STOP DIST,5-CH,RACK"
US53,A,337180-0010,1000,J3-C,0,12/14/2021,"3,220.00","AMP ASSY,LM1,2-AXIS,SPLIT MOTOR CABLE"
US53,C,337181-0300,1000,K29-N,4,10/18/2024,240,"CABLE ASSY,LM1,MTR SPLIT,2-AXIS,3m"
US53,C,337183-0010,1000,,0,,820,"SENSOR ASSY,LOAD,225N,8-POS CPC PLUG"
US53,A,337184-0010,1000,G3-B,14,11/25/2024,"2,591.00","CONTROL ASSY,HEATER,230V,DUAL"
US53,C,337185-0250,1000,K24-F2,1,4/27/2023,130,"CABLE ASSY,I-DRIVE,W/PS,2.5m"
US53,C,337186-0250,1000,K28-I,1,6/19/2024,157,"CABLE ASSY,RESOLVER,BRAKE,2.5m"
US53,C,337187-0200,1000,A3-E,0,,216,"CABLE ASSY,ADAPTER,LM1 PH,FOR INC,2m"
US53,C,337188-0010,1000,R2-C,0,,"4,400.00","AMP ASSY,LM2,3000N,SINGLE"
US53,C,337189-0010,1000,D3-D,0,,212.39,"HEATER ASSY,230VAC,300W,10 IN,TC,CPC"
US53,C,337189-0020,1000,,0,2/7/2022,215.07,"HEATER ASSY,230VAC,250W,6.25 IN,TC,CPC"
US53,C,337189-0030,1000,D3-F,0,,223.44,"HEATER ASSY,230VAC,75W,3.75 IN,TC,CPC"
US53,C,337189-0040,1000,,0,,147.56,"HEATER ASSY,230V,75W,3.75 IN,CPC"
US53,C,337190-0180,1000,J3-C,0,,44,"CABLE ASSY,PUMP,NO SPEED MON,1.8m"
US53,C,337192-0300,1000,J3-C,2,6/19/2024,68.07,"CABLE ASSY,CONTROL,PUMP,3m"
US53,C,337193-0300,1000,,0,,0.01,"CABLE ASSY,COMMAND,LM W/PMP CONTROL,3m"
US53,B,337200-0010,1000,K28-E,13,9/16/2024,100.15,"CABLE ASSY,POWER,GFCI,230V"
US53,C,337201-0200,1000,,0,,0.01,"CABLE ASSY,E-STOP,INTERNAL,9500,2m"
US53,C,337204-1200020,1000,K1-A5,18,6/19/2024,4.68,"WIRE ASSY,0.25QC,FERR,12AWG,BLK,8 IN"
US53,C,337204-1288020,1000,K1-A6,18,6/19/2024,4.59,"WIRE ASSY,0.25QC,FERR,12AWG,GRY,8 IN"
US53,C,337205-1254015,1000,K1-B3,65,6/19/2024,2.11,"WIRE ASSY,0.25QC,#8RING,12AWG,GN/YL,6 IN"
US53,B,337206-0250,1000,K30-B,15,10/18/2024,110.96,"CABLE ASSY,POWER,309,400V,32A,5-POS,2.5m"
US53,C,337207-0020,1000,A2-C,0,,52.5,"CABLE ASSY,ADAPTER,HEATER,GND,230V,0.3m"
US53,B,337208-0010,1000,SO2-A,1,12/17/2024,"2,157.00","CONTROL ASSY,HEATER,230V,SINGLE"
US53,C,337209-0300,1000,O2,0,5/3/2016,26.4,"CABLE ASSY,M8,3-POS MALE,4-POS HDR,3m"
US53,C,337210-0010,1000,K17-G3,1,7/29/2021,570,"SENSOR ASSY,LVDT,+/-0.50 INCH,M12"
US53,C,337211-0010,1000,K17-A3,2,4/27/2023,334,"SENSOR ASSY,LVDT,+/-0.25 INCH,M12,NEG"
US53,C,337212-0300,1000,A4-F,0,,99.9,"CABLE ASSY,ADT,MS CONN,3m"
US53,C,337215-0010,1000,,0,,0.01,"TERMINAL,SOCKET,1-ROW,0.1,1-POS"
US53,C,337215-0020,1000,,0,,0.01,"TERMINAL,SOCKET,1-ROW,0.1,2-POS"
US53,C,337215-0030,1000,,0,,0.01,"TERMINAL,SOCKET,1-ROW,0.1,3-POS"
US53,C,337215-0060,1000,,0,,0.01,"TERMINAL,SOCKET,1-ROW,0.1,6-POS"
US53,C,337215-0070,1000,,0,,0.01,"TERMINAL,SOCKET,1-ROW,0.1,7-POS"
US53,C,337215-0090,1000,,0,,0.01,"TERMINAL,SOCKET,1-ROW,0.1,9-POS"
US53,B,337216-0010,1000,K3-B1,52,9/5/2024,44.46,"HARNESS,INTERLOCK,MODULAR AMP"
US53,C,337217-0300,1000,A2-F,0,,293,"CABLE ASSY,LOAD CELL,SIX-AXIS,SDWS,3m"
US53,C,337220-0010,1000,,0,,225.18,"TOOL,FIXTURE,CHECKOUT,MOD POWER SUPPLY"
US53,C,337221-0090,1000,K24-E3,6,5/11/2016,38.33,"CABLE ASSY,LVDT,3100,0.9m"
US53,C,337221-0300,1000,,0,,45.52,"CABLE ASSY,LVDT,3100,3m"
US53,C,337222-0010,1000,,0,,456.45,"CONTROL ASSY,POWER DIST,MODULAR,1-PHASE"
US53,C,337223-0010,1000,NEW,0,,3.13,"TERMINAL,TERM BLOCK BRIDGE,TRIM,1-PH,L1"
US53,C,337223-0020,1000,NEW,0,,3.13,"TERMINAL,TERM BLOCK BRIDGE,TRIM,1-PH,L2"
US53,C,337224-0010,1000,,0,,"1,133.56","AMP ASSY,STEPPER"
US53,C,337225-0010,1000,K2-F1,24,6/19/2024,3.64,"HARNESS,REMOTE 24V,STEPPER"
US53,C,337226-0010,1000,K2-E4,23,5/10/2023,34.79,"HARNESS,CONTROL,STEPPER"
US53,B,337227-0010,1000,K2-I3,24,5/23/2023,44.35,"HARNESS,MOTOR,STEPPER"
US53,C,337228-1200010,1000,K1-C6,60,6/19/2024,3.31,"WIRE ASSY,0.25QC,12AWG,BLK,4 IN"
US53,C,337228-1288010,1000,K1-C7,59,6/19/2024,3.31,"WIRE ASSY,0.25QC,12AWG,GRY,4 IN"
US53,C,337228-1600025,1000,K1-D2,25,6/19/2024,4.37,"WIRE ASSY,0.25QC,16AWG,BLK,25cm"
US53,C,337228-1688025,1000,K1-C8,48,6/19/2024,4.42,"WIRE ASSY,0.25QC,16AWG,GRY,25cm"
US53,C,337228-1811010,1000,K1-D3,86,6/19/2024,2.07,"WIRE ASSY,0.25QC,18AWG,BRN,4 IN"
US53,C,337229-0010,1000,,0,,224.33,"SENSOR ASSY,LVDT,+/-0.5 INCH,9-POS D-SUB"
US53,C,337230-046,1000,SO1-E,2,6/19/2024,19,"HARNESS,INTERNAL,LVDT COND,FRAME,46cm"
US53,C,337230-061,1000,K2-J4,6,6/19/2024,16,"HARNESS,INTERNAL,LVDT COND,FRAME,61cm"
US53,C,337231-0270,1000,K24-C3,6,5/2/2023,47.26,"CABLE ASSY,LVDT COND,PCI,2.7m"
US53,A,337232-0010,1000,D5-E,32,11/4/2024,370,"REMOTE ASSY,LIFT"
US53,C,337233-1811043,1000,A4-I,0,,1.4,"WIRE ASSY,.187X.2QC,FERR,18AWG,BRN,17 IN"
US53,C,337233-1888043,1000,A4-I,0,,1.4,"WIRE ASSY,.187X.2QC,FERR,18AWG,GRY,17 IN"
US53,C,337234-1800010,1000,A4-I,0,,1.24,"WIRE ASSY,.87X.2QC,18AWG,BLK,4 IN"
US53,C,337235-1877010,1000,,0,,1.44,"WIRE ASSY,1/4 RING,FERR,18AWG,VIOL,10cm"
US53,C,337235-1877015,1000,K1-A3,57,6/19/2024,1.38,"WIRE ASSY,1/4 RING,FERR,18AWG,VIOL,6 IN"
US53,C,337236-0010,1000,,0,,"2,470.14","AMP ASSY,MODULAR,DPRANIR,40A"
US53,C,337237-0010,1000,K2-F4,6,6/19/2024,6.76,"HARNESS,24V,DR100RE30A"
US53,B,337238-0270,1000,K25-F,18,11/26/2024,58.07,"CABLE ASSY,LIFT REMOTE,2.7m"
US53,C,337239-0300,1000,K24-F1,2,6/19/2024,94.43,"CABLE ASSY,SENSOR,9-POS,CPC RA PLG,3m"
US53,C,337240-0010,1000,,0,,"1,193.25","TOOL,TEST FIXTURE,HI-POT,POWER PCB"
US53,C,337241-0010,1000,,0,,"2,018.00","CONTROL ASSY,XMITTER,PH,M400 1"
US53,C,337241-0020,1000,,0,,"2,453.00","CONTROL ASSY,XMITTER,DIS O2,M400 2"
US53,C,337242-0010,1000,,0,,"3,658.00","CONTROL ASSY,XMITTER,CO2,M400 3"
US53,C,337243-0010,1000,,0,,"1,280.99","AMP ASSY,AC DRIVE"
US53,C,337244-0010,1000,B1-D,0,3/15/2018,76.59,"HARNESS,MOTOR,AC LIFT"
US53,C,337245-0010,1000,K1-E1,7,6/19/2024,6.96,"HARNESS,DC BUS,AC LIFT"
US53,C,337246-0010,1000,K2-F2,8,6/19/2024,13.01,"HARNESS,CONTROL,AC LIFT"
US53,C,337247-0010,1000,B2-B,0,,13.36,"HARNESS,ISOLATION,AC LIFT"
US53,C,337248-0010,1000,K2-B4,12,12/12/2024,71.75,"HARNESS,AUX,3510"
US53,C,337249-0010,1000,K3-B2,6,12/12/2024,96.78,"HARNESS,E-STOP,3510 BASE"
US53,C,337250-0300,1000,K30-F,14,12/12/2024,84.5,"CABLE ASSY,POWER,M23,FLYING LEADS,3m"
US53,C,337251-0010,1000,K3-E1,24,5/25/2023,12.6,"HARNESS,TRANSFORMER,STEPPER"
US53,B,337252-0010,1000,K2-G1,26,10/18/2024,24.48,"HARNESS,MOTOR,STEPPER,3330 FRAME"
US53,C,337253-0200,1000,O5,0,,46,"CABLE ASSY,TRANSMITTER,PCI,2m"
US53,C,337254-0010,1000,,0,,635.95,"MOTOR ASSY,LIFT,3510,W/CABLE"
US53,C,337255-0300,1000,SO1-F,1,6/19/2024,105,"CABLE ASSY,ENCODER,2-CH,QUAD-04,3m"
US53,C,337256-0010,1000,,0,,953.2,"SENSOR ASSY,LOAD,250G,8-POS CPC PLUG"
US53,A,337257-0250,1000,K20-A,41,9/23/2024,228.77,"CABLE ASSY,COMMAND,LM SER,CONTACT,2.5m"
US53,B,337258-0180,1000,K29-H,12,10/18/2024,36.73,"CABLE ASSY,UPS,CONTACT,1.8m"
US53,B,337259-0250,1000,K25-G,24,11/26/2024,79.83,"CABLE ASSY,COMMAND,MODULAR,CONTACT,2.5m"
US53,C,337260-0300,1000,K17-I2,1,5/12/2021,265.05,"CABLE ASSY,MOTOR,LM1,SPLIT,14-POS CPC,3m"
US53,C,337261-0020,1000,K3-F1,18,6/19/2024,41,"CABLE ASSY,POWER,TEC GRIPS,M8,BANANA,2m"
US53,C,337262-0010,1000,,0,,70.48,"HARNESS,TEC GRIPS,ELEMENTS,M8"
US53,C,337263-0200,1000,,0,,37,"CABLE ASSY,POWER,TEC GRIPS,M8,CPC,2m"
US53,C,337264-0250,1000,A2-E,0,,74,"CABLE ASSY,LVDT,PT01,2.5m"
US53,C,337265-0010,1000,,0,,155.12,"MODULE ASSY,STRAIN GAGE"
US53,C,337266-0300,1000,SO1-F,2,10/21/2024,91,"CABLE ASSY,STRAIN GAGE,PCI,3m"
US53,C,337267-0010,1000,A5-A,0,,255,"PCB ASSY,4-WIRE LVDT CONDITIONER"
US53,C,337268-0010,1000,A5-A,0,,125,"OBSOLETE - PCB ASSY,PCI OUTPUT BUFFER"
US53,C,337269-0010,1000,,0,,300,"PCB ASSY,PUMP AND VALVE MOTOR CONTROL"
US53,C,337270-0010,1000,A5-I,0,,0.01,"PCB ASSY,HVDC,400V"
US53,C,337271-0010,1000,,0,,150,"PCB ASSY,LIFT REMOTE"
US53,C,337534-0010,1000,,1,9/6/2016,1,"SOFTWARE,OPTION,EXTERNAL WAVEFORM"
US53,C,337535-0010,1000,,0,,1,"SOFTWARE,OPTION,DTL PACKAGE"
US53,C,337536-0010,1000,,1,5/6/2016,1,"SOFTWARE,OPTION,DLL PACKAGE"
US53,C,337537-0010,1000,,0,,85.62,"SOFTWARE,OPTION,AD MOVER"
US53,C,337538-0010,1000,,0,,0.01,"SOFTWARE,APP,LASER,NO EXT TANK"
US53,C,337539-0010,1000,,0,,0.01,"SOFTWARE,APP,LASER,W/EXT TANK"
US53,C,337540-0010,1000,,0,,0.01,"SOFTWARE,APP,VISION,WINTEST 4.1"
US53,C,337540-0042,1000,,0,,0.07,"SOFTWARE,APP,VISION 4.2"
US53,C,337541-0010,1000,,0,,0.01,"SOFTWARE,APP,VISION,WINTEST 4.0"
US53,C,337542-0010,1000,,1,,0.01,"SOFTWARE,APP,CHEWING SIMULATOR"
US53,C,337543-0010,1000,,0,,0.01,"SOFTWARE,APP,LASER,9150"
US53,C,337551-0010,1000,,0,,0.01,"SOFTWARE,WINTEST,VER 4.1,BUILD 101"
US53,C,337554-0010,1000,F3-A,0,,11.64,"OBSOLETE-KIT,SOFTWARE,WINTEST 4.1,UPGD"
US53,C,337556-0010,1000,F3-A,0,,11.65,"KIT,SOFTWARE,WINTEST 4.1,STD WAR UPGD"
US53,C,337557-0010,1000,F3-A,0,,11.64,"KIT,SOFTWARE,ALT,WARRANTY"
US53,C,337558-0010,1000,,0,,0.01,"SOFTWARE,TIQ CONFIG, LVDT STANDARD"
US53,C,337558-0020,1000,,0,,8.57,"SOFTWARE,TIQ CONFIG,HADS STANDARD"
US53,C,337559-0010,1000,,0,,0.01,"SOFTWARE,TIQ CONFIG,LION"
US53,C,337560-0010,1000,,0,,0.01,"SOFTWARE,TIQ CONFIG,LVDT LO FORCE"
US53,C,337560-0020,1000,,0,,8.57,"SOFTWARE,TIQ CONFIG,HADS LO FORCE"
US53,C,337561-0010,1000,,0,,0.01,"SOFTWARE,TIQ CONFIG,<7500 N LOAD 35XX"
US53,C,337562-0010,1000,,0,,0.01,"SOFTWARE,TIQ CONFIG,DIAMONDBACK"
US53,C,337563-0010,1000,,0,,0.01,"SOFTWARE,TIQ CONFIG,CUSTOM"
US53,C,337564-0010,1000,,0,,"1,117.03","KIT,CURRENT SOFTWARE ITEMS & COMPUTER"
US53,C,337565-0010,1000,X6,0,11/20/2020,3.27,"NUT,ROUND,KNURLED,8-32,18-8 SST"
US53,C,337565-0020,1000,SO2-B,13,12/29/2022,3.57,"NUT,ROUND,KNURLED,10-32,18-8 SST"
US53,C,337568-0010,1000,,0,,28.4,"INSERT,REPAIR KIT,3/8-24 INT,9/16-12 EXT"
US53,C,337569-0010,1000,,0,,2.16,"INSERT,PEM,1/4-20 INT,3/8-24 EXT,18-8SST"
US53,C,337570-0010,1000,C6-D,0,,0.24,"SCREW,PNH,6-32,.25,POLYCARBONATE"
US53,C,337572-0010,1000,B2-H,0,,18.5,"FITTING,COMPRESS,1/4NPT,6mm OD TUBE,PFA"
US53,C,337573-0010,1000,,0,,65,"CONTROLLER,H/C CHAMBER,600 WATT HEATER"
US53,C,337574-0010,1000,C3-C,0,,4.42,"PLUNGER,SPRING,DETENT,BALL-NOSE,SST"
US53,C,337575-0010,1000,,0,,"2,270.00","SENSOR,LOAD,GOLD STANDARD,1000LB"
US53,C,337577-0010,1000,,0,,"1,480.00","SENSOR,LOAD,GOLD STANDARD,50LB"
US53,C,337579-0010,1000,C2-B,0,,250,"MOTOR,BALL DRIVE,24V,2IN STROKE"
US53,C,337580-0010,1000,,0,,2.38,"BEARING,THRUST,NEEDLE ROLL,1.5ID,2.19OD"
US53,C,337581-0010,1000,SP1-I,0,,"1,126.25","OBSOLETE-SERVOVALVE,DIR DRV,500PSI"
US53,C,337582-0100,1000,O4,0,,28.28,"BEARING,KIT,1 IN. ROD"
US53,C,337584-0010,1000,SP1-B,0,,0.16,"TAPE,PIPE,.5IN WIDE,50 FT ROLL"
US53,A,337586-0010,1000,K7-B3,11,11/4/2024,701.69,"BEARING ASSY,ANG CON,20mm ID,26600N LOAD"
US53,C,337587-0010,1000,K7-A3,4,12/11/2024,199.05,"BEARING ASSY,ANG CON,12mm ID,7100N LOAD"
US53,C,337589-0010,1000,K8-C4,11,6/19/2024,16.49,"FEET,VIB CON,120 LB CAP,1/2-13 MALE"
US53,C,337590-0010,1000,C6-C,0,,3.9,"FEET,VIB CON,80 LB CAP,1/2-13 FEMALE"
US53,C,337591-0020,1000,B2-B,0,,0.41,"FITTING,MALE LUER,1/8 HOSE,POLYPROP"
US53,C,337591-0030,1000,B2-B,0,,0.01,"FITTING,MALE LUER,3/16 HOSE,POLYPROP"
US53,C,337593-0010,1000,C2-B,0,3/8/2023,5.93,"ADAPTER,TUOHY/BORST,TBA-6"
US53,C,337594-0010,1000,C3-A,0,,21.1,"KEY,BAR STOCK,6mm SQ,18-8SST,12 LONG"
US53,C,337595-0010,1000,D7-B,0,,53.98,"CYLINDER,AIR,1.5Bx12STROKE,DBL ACT,NM"
US53,C,337597-0010,1000,D5-C,0,,44.72,"REGULATOR,1/4IN NPT,5-150 PSI"
US53,C,337598-0010,1000,D6-C,0,,15.8,"VALVE,NEEDLE,AIR,1/4 NPTF X 1/4 NPTF"
US53,C,337600-0010,1000,,0,,115.32,"TUBE,CYLINDER,5 IN BORE,4 IN STRK,1.75 D"
US53,C,337603-0010,1000,SP1-E,0,,142.87,"SEAL KIT,5IN BORE,4IN STROKE,1.75 DIA"
US53,C,337604-0030,1000,B2-D,0,,18.04,"FITTING,ELBOW,1/8 NPT,.25IN TUBE,316 SST"
US53,C,337607-0010,1000,,0,,"1,520.00","BREADBOARD,1/4-20,20 W,40 L,4 THK,5 LVL"
US53,C,337608-0010,1000,,0,9/21/2018,"1,095.00","BREADBOARD,1/4-20,20 W,40 L,2 THK"
US53,C,337608-0020,1000,R3-C,0,5/25/2023,"1,065.00","BREADBOARD,1/4-20,24 W,24 L,2 THK"
US53,A,337608-0030,1000,R3-C,2,9/23/2024,"2,130.00","BREADBOARD,1/4-20,36 W,36 L,2 THK"
US53,B,337608-0040,1000,R3-C,9,9/5/2024,"1,664.00","BREADBOARD,1/4-20,24 W,35 L,2 THK"
US53,C,337608-0050,1000,J3-B,2,,"1,964.00","BREADBOARD,1/4-20,24 W,36 L,4 THK"
US53,C,337608-0060,1000,,0,,970,"BREADBOARD,1/4-20,12 W,36 L,2 THK"
US53,C,337608-0070,1000,,0,,"1,765.00","BREADBOARD,1/4-20,40 W,40 L,4 THK"
US53,C,337608-0080,1000,,0,,0.01,"BREADBOARD,1/4-20,24 W,60 L,4 THK"
US53,C,337608-0090,1000,,0,,"1,743.00","BREADBOARD,1/4-20,30 W,48 L,4 THK"
US53,C,337608-0100,1000,,0,,"1,900.00","BREADBOARD,1/4-20,30 W,72 L,4 THK"
US53,C,337611-0010,1000,,0,10/12/2017,483.8,"STROBOSCOPE,DIG,30-14000FPM,LCD DISPLAY"
US53,C,337612-0010,1000,D3-C,0,,18,"OPTICS MTG SYS,1 KNUCKLE"
US53,C,337613-0010,1000,SO1-D,1,6/19/2024,66,"OPTICS MTG SYS,3 KNUCKLES,2 6.0 SHAFTS"
US53,C,337614-0010,1000,SO1-D,2,6/19/2024,12,"OPTICS MTG SYS,EXTRA 3.0 SHAFT"
US53,C,337614-0020,1000,SO1-D,4,,13,"OPTICS MTG SYS,EXTRA 6.0 SHAFT"
US53,C,337616-0010,1000,,0,,"1,620.00","SENSOR,EXT-MTR,50mm G,+/-25% STRAIN"
US53,C,337616-0030,1000,B5-B,0,,"1,835.00","SENSOR,EXT-MTR,25mm G,+50/-10%,HT1 TEMP"
US53,C,337617-0010,1000,,0,,0.01,"LIQUID NITROGEN,DEWER,230 LITER"
US53,C,337618-0010,1000,CHEM CART,0,4/22/2024,35.62,"ADHESIVE,EPOXY,LOCTITE 460,CLEAR"
US53,C,337619-0010,1000,KB,0,,0.46,"TAPE,ALUM FOIL,2.0 WIDE X 60 YARDS"
US53,C,337620-0010,1000,SO1-C,1,4/26/2023,459,"CAMERA,CCD-MONOCHROME,768X494 PIX,1/2 AR"
US53,A,337624-0010,1000,K15-E2,4,9/23/2024,916.93,"COUPLING,BELLOWS,32mm TO 17.5mm SHAFT"
US53,C,337624-0020,1000,B6-B,0,,592.45,"COUPLING,BELLOWS,38mm TO 17.5mm SHAFT"
US53,C,337624-0030,1000,B6-B,0,,509.15,"COUPLING,BELLOWS,32mm TO 17.5mm SHAFT"
US53,A,337626-0010,1000,F2-E,47,11/4/2024,135,"HEAT SINK,MOD,5,5,1 11/16,1 3/16 LG PIN"
US53,C,337627-0010,1000,SO2-B,1,,17.77,"GASKET,3300 TABLE SEAL,TEFLON"
